source,target
1042703,1043258
1042703,1043265
1042703,547068
1042703,1081106
1042703,1043255
1042703,1043266
1042703,1043298
1042703,1043175
1042703,1043333
1042703,1082496
1042703,1082521
1042703,1043256
1042703,1072442
1042703,1043222
1042703,1043159
1042703,1043220
1042703,1043064
1042703,1079233
1042703,1043352
1042703,1061087
1042703,18267
1042703,416269
1042703,1080413
1042703,1082038
1042703,1079998
1042703,235012
1042703,1043041
1042703,1043114
1042703,1043074
1042703,1043098
1042703,1043285
1042703,1043217
1042703,1043225
1042703,1043147
1042703,1071825
1042703,1071824
1042703,1071826
1042703,1043048
1042703,1043301
1042703,1072429
1081708,1081710
1081708,1081709
1079968,1079971
564132,307249
564132,536841
564132,203123
564132,241921
564132,1006997
564132,301585
564132,300372
564132,301492
564132,300055
564132,110691
564132,1043782
564132,23419
564132,154357
564132,363946
564132,542180
564132,300302
564132,59704
564132,104851
564132,1043006
564132,1081183
19144,207056
19144,140190
19144,232752
19144,419650
19144,422713
19144,234306
19144,446063
19144,1048341
19144,55441
19144,523329
19144,69119
19144,579591
19144,548983
19144,460828
19144,574066
19144,152787
19144,456291
19144,7763
19144,308284
19144,121006
19144,121236
19144,329438
19144,331172
19144,156178
302102,95567
302102,95569
302102,95599
302102,95600
302102,89901
302102,468490
302102,190298
302102,4471
302102,29212
302102,5170
302102,11436
302102,638
302102,1062526
302102,193057
302102,469216
302102,484335
302102,542824
302102,95568
302102,95598
302102,566965
302102,95571
302102,6279
302102,541966
302102,1076752
302102,1088600
302102,481355
302102,491677
302102,523349
302102,486345
302102,489734
1063463,1063729
1063463,1063730
1063463,1063733
1063463,1063693
1063463,1063660
1063463,1063682
1063463,1063711
1063463,1063732
1063463,1063713
1063463,1063714
1063463,1063687
1063463,1063688
1063463,1075771
1063463,1063680
1063463,1063704
1063463,1063716
1063463,1063712
1063463,1063670
1063463,1063719
1063463,1063673
1063463,1063724
1063463,1063679
1063463,1063672
1063463,1063734
1063463,1063715
1063463,1063678
1063463,1063668
1063463,1076819
1063463,1063683
1063463,1063686
1063463,1063723
1063463,1063671
1063463,1063720
1063463,1063662
1063463,1063691
1063463,1063684
1063463,1063689
1063463,1063690
1063463,1063664
1063463,74784
1063463,1063685
1063463,1063731
1063463,1063674
1063463,1063706
1063463,1063539
1063463,1063717
1063463,1063802
1063463,1063710
1063463,1063669
1063463,810
1063463,1063703
1063463,1063677
1063463,1063667
1063463,1063663
1063463,1063709
1063463,1063666
1063463,1063725
1063463,1063707
1063463,1063675
1063463,1063726
1063463,1063727
1063463,1081838
1063463,1063676
300144,1054334
300144,1082719
300144,1056962
300144,212674
300144,1063729
300144,1074104
300144,266712
300144,484500
300144,1082781
300144,1056961
300144,115362
300144,255369
300144,1063730
300144,1063733
300144,86155
300144,380171
300144,355679
523042,535007
523042,1008047
523042,83232
523042,1005904
523042,302144
523042,239385
523042,117617
523042,565280
523042,425167
1039632,520677
1039632,537646
1039632,2973
1039632,409
1039632,101479
1039632,535007
1039632,1686
1039632,158171
1039632,455565
1039632,69123
1039632,1053153
1039632,1053151
1039632,123026
1039632,411472
1039632,3079
1039632,204897
1039632,1740
1039632,922
1039632,88048
1039632,182185
1039632,30708
1039632,557980
1039632,187497
1039632,1721
1039632,1040794
1039632,182186
1039632,245081
1039632,180076
1039632,479470
1039632,199361
1039632,1002392
1039632,1953
1039632,12497
1039632,424925
1039632,407033
1039632,2955
1039632,2890
1039632,193834
1039632,1072622
1039632,83232
1039632,13009
1039632,1532
1039632,192779
1039632,2803
1039632,1002468
1039632,94075
1039632,180122
1039632,52998
1039632,1687
1039632,199970
1039632,238190
1039632,1723
1039632,530129
1039632,54697
1039632,27770
1039632,227789
1039632,185786
1039632,116191
1039632,554381
1039632,1005904
1039632,1001888
1039632,3028
1039632,233027
1039632,29065
1039632,131096
1039632,471155
1039632,1053152
1039632,302144
1039632,1067206
1039632,87217
1039632,1053130
1039632,510015
1039632,439521
1039632,249680
1039632,118663
1039632,93755
1039632,51582
1039632,168629
1039632,239385
1039632,1004533
1039632,179867
1039632,2985
1039632,787
1039632,145350
1039632,471156
1039632,1004973
1039632,1067199
1039632,199355
1039632,199944
1039632,108308
1039632,2996
1039632,141077
1039632,1079504
1039632,450080
1039632,182201
1039632,212876
1039632,267387
1039632,1844
1039632,201743
1039632,497162
1039632,1087225
1083366,1083400
1083366,1083399
1083366,1083401
1083366,1083368
1083366,1086798
1083366,1086803
1083366,1086805
1083366,1086801
1083366,1086890
1083366,1086802
1083366,1086813
1083366,1088493
1083366,1088509
1083366,1088613
1083366,1088614
1083366,1088541
1083366,1088630
1083366,1088604
1083366,1088618
1083366,1088543
1083366,1088600
1083366,1088616
1083366,1088522
1083366,1088597
1083366,1088617
1083366,1088611
1083366,1088606
1083366,1088599
1083366,1088626
1083366,1088602
1083366,1088517
1083366,1088497
1083366,1088502
1083366,1088513
1083366,1088494
1083366,1088612
1083366,1088629
1083366,1088601
1083366,1088605
1083366,1088496
1083366,1088628
426438,551175
426438,1066732
426438,496965
426438,496952
426438,496953
426438,496954
426438,496966
426438,496979
426438,477907
426438,496951
426438,477904
426438,496978
426438,458810
426438,1078621
426438,496971
426438,496955
426438,496972
426438,1002186
300075,87000
300075,99406
300075,432836
300075,455374
300075,455389
300075,455510
300075,456476
300075,450027
300075,499434
300075,207551
300075,578195
300075,579026
300075,101928
300075,101930
300075,1756
300075,1782
300075,110290
300075,13193
300075,538170
300075,1073654
300075,100953
300075,259708
300075,180724
300075,268200
300075,302158
300075,223753
300075,98381
300075,98943
300075,111195
300075,15224
300075,1073361
300075,183002
300075,181247
300075,240694
300075,259611
300075,53274
300075,49942
300075,183001
300075,156825
300075,344728
300075,99701
300075,1002395
300075,99415
300075,42648
300075,521267
300075,521838
300075,18139
300075,98626
300075,98534
300075,98402
300075,229645
300075,491260
300075,207522
300075,99577
300075,262762
300075,99618
300075,101902
300075,98904
300075,455423
300075,111137
300075,192646
300075,99664
300075,98697
300075,98404
300075,74426
300075,207470
300075,39434
300075,99572
300075,207731
300075,99745
300075,99172
300075,1005189
300075,98457
538301,1087287
1068283,1035205
301932,38463
301932,243768
301932,162355
301932,242513
410682,242513
