source,target
300122,213182
300122,301071
300122,718
300122,1747
300122,1748
300122,1770
300122,2605
300122,2771
300122,579091
300122,20538
300122,20756
300122,21371
300122,24311
300122,24340
300122,14703
300122,568581
300122,477505
300129,74673
300129,189414
300129,178630
300129,180306
300129,230435
300129,130794
300129,15689
300129,33415
300129,109344
300129,2610
300129,180307
300129,233743
300129,181777
300129,90434
300129,29416
300129,29275
300131,31011
300134,51824
300134,443022
300134,525305
300134,166928
300134,179336
300134,143727
300134,500548
300134,506739
300134,549156
300134,549192
300134,138954
300134,142757
300134,412977
300134,220424
300134,305593
300134,20438
300134,570428
300134,1004345
300134,540377
300134,540406
300137,468035
300137,192018
300137,170262
300137,18944
300141,127353
300141,137004
300141,18276
300141,18286
300141,188010
300141,186463
300141,93199
300142,186609
300142,190281
300142,28185
300142,42675
300142,223353
300142,104006
300142,106061
300142,21366
300142,1004812
300142,541866
300148,38605
300148,46001
300148,31680
300148,31681
300148,204321
300148,14923
300148,476959
300149,74705
300149,58974
300149,59148
300149,93356
300149,93802
300149,95094
300149,95096
300149,89791
300149,92082
300149,461104
300149,464881
300149,464887
300149,455414
300149,442900
300149,186337
300149,236675
300149,41175
300149,30105
300149,211628
300149,102530
300149,105332
300149,21362
300149,21364
300149,23504
300149,1004286
300149,567520
300149,1020598
300150,128300
300150,201328
300151,84663
300151,253793
300151,454481
300151,459005
300151,164697
300151,166605
300151,532524
300151,420192
300151,18279
300151,34189
300151,34252
300151,35513
300151,105525
300151,1007974
300153,190686
300153,19643
300153,20425
300153,20558
300153,510976
300153,552542
300153,1051097
300153,580373
300153,1051128
300153,1051129
300155,23077
300155,23080
300158,71164
300158,79401
300158,425435
300158,425436
300158,457814
300158,492443
300158,37005
300158,47116
300158,18782
300158,4967
300161,192815
300164,182778
300164,543251
300164,1062050
300164,1762
300164,27442
300164,221261
300164,182183
300164,223727
300166,57321
300166,251743
300166,555074
300166,2692
300166,2877
300166,2906
300166,2735
300166,2834
300166,24537
300166,1040230
300166,1059103
300166,11967
300166,531394
300166,523045
300166,178275
300166,1075032
300166,251333
300166,1004619
300166,487722
300166,462764
300166,2775
300166,1048545
300166,1040364
300166,1006336
300166,106189
300168,21354
300168,1001948
300168,1001949
300168,1001950
300168,1001946
300169,66410
300169,75075
300169,55761
300169,51680
300169,94541
300169,84013
300169,460885
300169,172508
300169,255093
300169,42761
300169,45810
300169,48491
300169,29316
300169,20538
300169,20756
300169,21371
300169,578709
300170,73462
300170,93187
300170,441229
300170,465078
300170,467918
300170,455420
300170,456596
300170,456598
300170,167518
300170,186827
300170,188195
300170,188196
300170,181000
300170,181742
300170,108679
300170,123596
300170,45560
300170,102409
300170,574615
300170,104565
300170,257270
300170,444102
300171,21854
300175,140667
300175,100282
300175,93414
300175,93654
300175,181744
300175,558315
300175,1006257
300175,1063048
300179,23074
300184,24043
300186,24882
300188,25294
300190,20495
300193,410610
300193,224818
300193,487448
300193,1053361
300193,1053397
300193,441988
300193,207917
300193,1074045
300193,1071661
300193,152475
300194,71371
300194,81310
300194,82743
300194,54417
300194,427500
300194,482716
300194,482767
300194,454170
300194,520264
300194,164858
300194,143117
300194,107276
300194,1051838
300194,38744
300194,420711
300194,222506
300194,62726
300194,147955
300194,304190
300194,202240
300194,21550
300194,90603
300194,1050388
300195,153183
300195,1039928
300196,26859
300196,26860
300196,27062
300197,27063
300199,70909
300199,59455
300199,51369
300199,53276
300199,93333
300199,94393
300199,94630
300199,84982
300199,44162
300199,44163
300199,44262
300199,45535
300199,14113
300199,34730
300199,34732
300199,34738
300199,212677
300199,1043182
300199,44166
300201,191575
300201,188172
300201,224911
300201,210675
300201,111535
300201,5460
300201,1002336
300203,36298
300203,31006
300204,31016
300206,81450
300206,162365
300206,191867
300206,189792
300206,189793
300206,141321
300206,227767
300206,128831
300206,31069
300206,103751
300207,31840
300207,201324
300214,19288
300214,32240
300217,16426
300219,441240
300219,450132
300219,169226
300219,1048313
300219,541859
300221,35063
300222,74697
300222,96134
300222,82418
300222,53983
300222,36933
300222,37451
300222,37452
300222,229806
300222,27740
300222,542518
300223,1048373
300223,1002131
300225,38175
300227,59362
300227,54510
300227,493410
300227,134231
300227,38464
300227,115463
300228,39108
300229,102564
300231,1001943
300232,94138
300232,41280
300237,43174
300244,45182
300247,49865
300247,93796
300247,469
300247,2630
300248,46205
300249,46642
300257,37220
300257,82639
300261,491124
300261,548847
300261,227673
300261,227674
300261,227675
300261,42827
300261,866
300261,227671
300261,496957
300284,425619
300284,453061
300284,520077
300284,188172
300284,184756
300284,254626
300284,552770
300284,1060722
300284,139834
300284,134235
300284,417782
300284,136794
300284,43232
300284,17835
300284,18749
300284,214341
300284,100008
300284,102550
300284,54
300284,670
300284,2627
300284,3128
300284,3132
300284,3133
300284,3134
300284,3135
300284,3136
300284,3141
300284,3142
300284,3143
300284,3144
300284,3145
300284,3146
300284,3147
300284,3151
300284,3157
300284,3158
300284,3159
300284,3160
300284,203786
300284,85
300284,3138
300284,3139
300284,3140
300284,3152
300284,3155
300284,3156
300284,93721
300284,145345
300284,509997
300284,1066256
300284,1067985
300284,1066708
300284,193738
300284,88676
300284,139739
300284,1075130
300284,5460
300284,1002336
300284,3131
300284,203996
300284,145357
300284,542220
300284,446193
300284,100953
300284,139719
300284,1063691
300284,541791
300284,1004958
300328,529607
300328,191785
300328,1042328
300328,1042329
300328,551089
300328,456389
300328,209113
300335,198449
300335,1379
300335,536397
300336,45385
300340,81765
300340,89626
300340,90290
300340,426880
300340,444480
300340,241115
300340,547737
300340,547738
300340,547739
300340,547741
300340,547742
300340,1044368
300340,421674
300340,13004
300340,16
300340,18
300340,127
300340,1164
300340,1165
300340,2071
300340,204713
300340,10
300340,402
300340,572763
300340,2579
300340,530324
300340,523208
300340,520844
300340,420705
300340,1005010
300340,1161
300340,1169
300340,541698
300340,1162
300340,541747
300340,242601
300340,550763
300340,420706
300340,1042535
300340,1043006
300340,1167
300340,162371
300340,519387
300340,541899
300340,1077453
300340,1483
300354,262384
300354,468736
300354,266808
300354,169374
300354,1004907
300354,109490
300357,24555
300357,24555
300360,866
300365,79190
300365,447425
300365,217773
300365,33137
300365,33169
300365,3128
300365,145345
300365,59488
300365,581089
300365,1002319
300365,698
300366,27658
300366,1946
300366,3102
300366,618
300367,552962
300367,24487
300368,93728
300368,93757
300370,755
300370,577
300370,25503
300370,24488
300370,552810
300370,24524
300370,1087107
300370,1087310
300370,1001760
300370,1088604
300371,491641
300371,39790
300371,485
300371,983
300373,194938
300375,9958
300375,1002143
300375,1001908
300376,6096
300376,491814
300379,13230
300381,2577
300382,104168
300384,698
300385,20817
300385,23793
300387,3884
300387,1946
300387,24493
300387,541789
300390,104166
300390,104174
300392,1002146
300392,1002148
300392,1002149
300393,1002163
300403,19170
300407,168378
300407,107494
300407,116203
300407,25377
300413,24541
300415,401
300415,136844
300415,199338
300415,526949
300415,1002161
300415,199963
300415,1903
300415,186403
300415,210090
300415,196526
300415,241321
300416,230569
300420,92867
300420,1002158
300423,1002145
300424,1002150
300425,39415
300426,42105
300430,85245
300430,15985
300433,72929
300433,50933
300433,53142
300433,84269
300433,88280
300433,91318
300433,245339
300433,246364
300433,246668
300433,253305
300433,197384
300433,188175
300433,182509
300433,184309
300433,254610
300433,64836
300433,142388
300433,39243
300433,42179
300433,230125
300433,49121
300433,128937
300433,132977
300433,16117
300433,16829
300433,31067
300433,101087
300433,101259
300433,205501
300433,22362
300433,22573
300433,545712
300437,236
300440,243757
300440,542061
300440,537071
300440,16560
300440,1715
300440,26923
300440,26927
300441,502
300442,197235
300442,1716
300442,507
300442,267627
300442,50686
300442,215054
300446,66198
300446,49515
300446,471292
300446,486842
300446,158709
300446,197313
300446,238608
300446,106652
300446,238048
300446,136294
300446,133580
300446,17973
300446,116069
300446,212204
300446,523
300446,87048
300449,98734
300449,397020
300449,531
300449,1698
300449,1002371
300452,178462
300452,178463
300452,144392
300452,15866
300452,15867
300452,3115
300452,630
300452,3116
300452,1063728
300454,440585
300454,425972
300454,26192
300455,93098
300457,243699
300457,254654
300457,41918
300457,226312
300457,216484
300457,522260
300460,1002219
300462,460175
300462,250812
300462,152799
300462,494135
300462,231737
300463,217518
300463,118112
300463,1004997
300477,1377
300480,57701
300480,91355
300480,198759
300480,1387
300480,1879
300480,1736
300480,156418
300481,1386
300482,1003478
300483,93628
300483,439109
300483,3885
300483,123884
300483,216603
300483,83656
300483,576594
300483,1079906
300483,550763
300483,1432
300484,1440
300485,136541
300485,1001892
300486,98408
300486,1452
300488,1474
300489,1487
300490,1490
300491,1491
300492,1491
300493,1491
300494,1491
300495,1491
300498,79721
300498,454436
300498,492760
300498,547030
300498,35706
300498,11059
300498,203507
300498,310073
300501,92706
300501,458852
300502,1520
300503,259226
300503,198197
300503,28989
300503,552436
300504,49692
300504,84041
300505,1085166
300511,88749
300511,210046
300511,11910
300511,102026
300511,202409
300511,321776
300518,86514
300518,252053
300518,252746
300518,172484
300518,14674
300518,15548
300518,16294
300518,110918
300518,117227
300518,117228
300518,117229
300518,211757
300518,2545
300518,26211
300518,121780
300520,460971
300520,529822
300520,133641
300520,213350
300520,1972
300520,74392
300523,1001897
300524,1001897
300525,1001897
300529,37521
300530,1589
300535,93375
300535,458752
300535,523879
300535,523541
300535,523573
300535,523574
300535,101669
300535,571858
300535,1039972
300535,158208
300535,471142
300535,116581
300535,461841
300535,560019
300535,571574
300535,1691
300535,1067119
300535,543674
300535,145483
300535,533000
300535,168607
300537,1745
300538,519433
300538,1748
300540,1004958
300541,1004958
300542,1762
300543,50021
300543,14230
300543,563351
300543,212863
300543,100982
300543,26734
300543,186343
300543,202715
300543,27547
300543,25346
300543,129720
300555,542205
300557,1885
300558,259151
300558,135039
300558,118108
300558,1889
300559,542056
300567,94655
300567,244882
300567,156360
300567,159077
300567,164378
300567,188849
300567,505884
300567,505921
300567,104817
300567,105832
300567,21137
300571,7047
300571,3107
300571,3108
300572,68746
300572,56457
300572,88649
300572,246317
300572,246333
300572,536367
300572,1048424
300572,41998
300572,217538
300572,30992
300572,439759
300572,210398
300572,112174
300572,577568
300572,172103
300572,74278
300572,26570
300572,559720
300579,2307
300581,2300
300581,2302
300581,2303
300581,2304
300585,2288
300585,2289
300585,2290
300585,2291
300585,2292
300586,2287
300590,2270
300590,2271
300590,2272
300590,2273
300590,2274
300592,2209
300593,2218
300594,2268
300595,2265
300596,2262
300596,2263
300596,2264
300599,245669
300599,2312
300603,2569
300607,434780
300607,477975
300607,238337
300607,118860
300608,2687
300612,92368
300612,471442
300612,491060
300612,522126
300612,173116
300612,125575
300612,126637
300612,100961
300614,93098
300614,570014
300622,3079
300622,2955
300622,2890
300622,2803
300622,27770
300622,3028
300622,2985
300622,2996
300623,2815
300624,51327
300624,27734
300635,111617
300636,5370
300641,56975
300641,56977
300641,56978
300641,144394
300641,144396
300641,209645
300641,209648
300641,3120
300641,3121
300641,3122
300641,1062526
300641,109989
300641,109990
300642,244685
300642,537383
300642,3124
300642,3125
300642,106371
300646,57594
300646,464829
300646,452677
300646,456402
300646,530875
300646,170360
300646,172149
300646,172353
300646,254671
300646,127908
300646,127909
300646,409335
300646,219859
300646,31023
300646,202439
300646,202521
300646,1071020
300655,170938
300655,185822
300655,45588
300655,214802
300656,70936
300656,74948
300656,60536
300656,51501
300656,84654
300656,243327
300656,250928
300656,439091
300656,440065
300656,259263
300656,424368
300656,478873
300656,519300
300656,490291
300656,520512
300656,520766
300656,161473
300656,241704
300656,242512
300656,189906
300656,177790
300656,147974
300656,152756
300656,498999
300656,547942
300656,533396
300656,106906
300656,207926
300656,1048675
300656,497001
300656,230193
300656,411603
300656,19461
300656,31930
300656,111332
300656,216211
300656,101052
300656,205054
300656,1064091
300656,1064589
300656,20586
300656,120223
300656,121238
300656,572490
300656,572789
300656,1040127
300656,1040130
300656,539371
300656,539625
300656,539627
300656,561669
300656,1030832
300656,29687
300656,135084
300657,19638
300660,83584
300660,88294
300660,130443
300660,221258
300660,15894
300660,31921
300660,210873
300660,103825
300660,570199
300660,573144
300660,566256
300665,74406
300665,74701
300665,51174
300665,53194
300665,93278
300665,425528
300665,425645
300665,487708
300665,455180
300665,190078
300665,190079
300665,507077
300665,207442
300665,38357
300665,3419
300665,15506
300665,210189
300665,211256
300665,6875
300665,118325
300665,118454
300665,119086
300665,119391
300665,204497
300665,577529
300676,61951
300676,441931
300676,258745
300676,176783
300676,146069
300676,502891
300676,502893
300676,557408
300676,557411
300676,37388
300676,414697
300676,227134
300676,221200
300676,13698
300676,146072
300676,186082
300676,3864
300676,1071599
300676,146026
300676,12977
300681,67098
300681,74007
300681,62125
300681,261283
300681,452771
300681,453006
300681,458727
300681,194483
300681,213861
300681,1067182
300681,61129
300689,62417
300689,82436
300689,457552
300689,176342
300689,178835
300689,153235
300689,183532
300689,548110
300689,220163
300689,8614
300689,103759
300689,25295
300689,121644
300689,12958
300689,1075556
300689,457549
300693,80082
300693,480920
300693,481068
300693,487589
300693,455610
300693,460302
300693,530092
300693,191348
300693,174809
300693,179454
300693,179463
300693,146828
300693,556205
300693,534728
300693,109139
300693,109148
300693,109149
300693,38356
300693,351832
300693,27847
300693,7104
300693,212735
300693,259294
300693,20866
300693,25968
300693,4491
300693,430999
300705,55476
300705,226742
300705,100045
300705,104445
300707,425859
300707,416335
300707,520459
300707,4957
300707,21137
300707,25701
300707,564949
300707,1056421
300707,409360
300707,473593
300713,75153
300713,50364
300713,82604
300713,522835
300713,147856
300713,182278
300713,503143
300713,27801
300713,204745
300713,1005144
300714,82823
300714,466456
300714,1064599
300714,329591
300717,89602
300717,441904
300717,261057
300717,427723
300717,427724
300717,460740
300717,520289
300717,241010
300717,176787
300717,123279
300717,42352
300717,231792
300717,134765
300717,43573
300717,227379
300717,123840
300717,29835
300717,31157
300717,210196
300717,7103
300717,162746
300717,259294
300717,26818
300717,121317
300717,431867
300717,56759
300717,261309
300717,1061278
300721,13622
300722,67108
300722,73280
300722,74567
300722,55629
300722,62249
300722,50317
300722,81347
300722,84669
300722,88489
300722,98755
300722,244949
300722,480763
300722,515708
300722,490977
300722,521688
300722,265594
300722,171183
300722,146211
300722,544837
300722,534859
300722,106726
300722,235748
300722,38223
300722,415028
300722,416037
300722,416433
300722,230789
300722,135612
300722,424293
300722,128974
300722,221119
300722,12533
300722,16290
300722,7053
300722,7505
300722,10550
300722,115334
300722,100974
300722,100978
300722,101486
300722,103564
300722,104158
300722,26210
300722,561625
300722,566927
300723,51086
300723,95861
300723,88963
300723,451691
300723,161409
300723,264555
300723,169929
300723,170570
300723,185623
300723,108093
300723,206911
300723,496537
300723,496538
300723,497201
300723,497202
300723,223711
300723,12157
300723,101429
300723,23627
300724,490967
300724,190127
300724,175494
300724,107640
300724,208448
300724,48704
300724,419613
300724,118120
300724,27048
300724,1071848
300728,47622
300728,420721
300728,410575
300728,224754
300728,117904
300728,300937
300728,105439
300728,108841
300728,97959
300728,182805
300728,435046
300728,446775
300728,247419
300728,560320
300728,172150
300728,50812
300728,56805
300728,51800
300731,6179
300732,50243
300732,50935
300732,82545
300732,83135
300732,455249
300732,491778
300732,148755
300732,553937
300732,235302
300732,417477
300732,43664
300732,234348
300732,402967
300732,6213
300732,569612
300732,561600
300732,464563
300732,573397
300732,1087862
300734,464084
300734,464174
300734,242879
300734,568589
300734,409441
300734,6264
300734,115666
300739,267234
300739,198272
300739,172169
300739,165813
300739,209357
300739,209361
300739,214269
300739,21406
300746,107568
300746,37463
300746,6617
300747,68650
300747,13973
300747,6646
300747,1052269
300748,98523
300748,435873
300748,484960
300748,488770
300748,493893
300748,187443
300748,501035
300748,141482
300748,41654
300748,43580
300748,222109
300748,114199
300748,1960
300748,527997
300750,246633
300750,252048
300750,45543
300751,71236
300751,441344
300751,259042
300751,471765
300751,483032
300751,452195
300751,453834
300751,455336
300751,457743
300751,162541
300751,266778
300751,197572
300751,174713
300751,137258
300751,47042
300751,409400
300751,1052907
300751,6866
300751,214891
300751,538591
300752,239044
300752,496156
300752,235078
300752,202271
300755,88325
300755,482956
300755,161167
300755,189420
300755,190634
300755,230433
300755,135196
300755,135206
300755,234027
300755,227436
300755,227444
300755,101037
300755,101434
300755,21712
300759,55336
300759,53927
300759,425605
300759,425606
300759,444859
300759,492340
300759,242631
300759,553929
300759,210335
300759,100836
300761,66778
300761,91254
300761,463138
300761,479836
300761,15020
300761,104241
300761,106229
300761,23337
300764,50009
300764,459153
300764,502098
300765,222972
300765,227648
300765,7753
300770,8027
300771,178288
300771,216717
300771,112130
300771,121382
300773,529816
300774,97927
300774,97994
300774,54313
300774,169074
300774,9047
300774,121304
300774,121620
300775,25886
300776,518177
300776,143013
300776,31020
300778,31025
300778,31027
300782,237796
300782,13626
300787,31029
300788,31031
300789,153634
300790,40799
300796,20097
300798,66949
300798,241130
300798,408460
300798,117751
300798,26444
300798,27055
300798,564352
300798,227143
300798,1086555
300799,171643
300799,257674
300799,1048555
300799,31033
300799,566549
300799,497350
300800,263312
300800,494923
300800,239183
300800,227755
300800,228022
300800,33171
300800,572505
300800,185324
300800,1075157
300802,198353
300803,131964
300803,10861
300810,63373
300810,50917
300810,53198
300810,93061
300810,424640
300810,144998
300810,182256
300810,501154
300810,501156
300810,501674
300810,501722
300810,535474
300810,552550
300810,431608
300813,440490
300813,440551
300813,440596
300813,440602
300813,440621
300813,440625
300813,440629
300813,440635
300813,440726
300813,258814
300813,263991
300813,26232
300813,26234
300813,563718
300813,563981
300817,24340
300821,89585
300821,253900
300821,490974
300821,506190
300821,1044233
300821,134443
300821,224365
300821,19249
300821,24316
300821,24869
300821,26709
300821,563175
300821,1072700
300821,201479
300822,38447
300822,39106
300822,39153
300827,233347
300829,481731
300829,442774
300829,207863
300829,135137
300829,135184
300829,129806
300829,32289
300829,552578
300830,84287
300830,207969
300830,13318
300830,109647
300831,71711
300831,89661
300831,486389
300831,492274
300831,492985
300831,230712
300831,134745
300831,13320
300831,101726
300831,106488
300831,1059849
300833,253475
300833,490769
300833,490770
300833,210385
300833,13326
300837,487121
300837,91520
300837,243339
300838,99969
300838,53607
300842,27741
300842,247497
300845,99852
300845,491006
300845,491069
300845,1061594
300845,31060
300848,74565
300848,107549
300848,15025
300856,53282
300856,93331
300856,94495
300856,96418
300856,83225
300856,440840
300856,452132
300856,172054
300856,135643
300856,132823
300856,209175
300856,567408
300859,41996
300860,467025
300860,494615
300860,135140
300862,228084
300862,409054
300862,409789
300862,219270
300862,34453
300862,94230
300862,93073
300862,91738
300862,530243
300862,153506
300862,186050
300862,512897
300862,117731
300862,211658
300862,15160
300863,58003
300863,49589
300863,98249
300863,524476
300863,163257
300863,198539
300863,411162
300863,29430
300863,31767
300863,118453
300863,549892
300863,251186
300863,1070774
300866,246535
300866,479892
300866,447569
300866,527931
300866,556549
300866,339551
300866,109568
300866,236193
300866,152722
300866,208298
300867,16796
300868,16796
300869,16796
300872,19634
300873,461948
300873,455386
300873,180230
300873,420648
300873,133058
300874,424738
300874,450989
300874,173460
300874,134874
300874,420126
300874,411779
300874,15022
300874,215831
300874,103013
300874,21784
300875,71174
300875,72160
300875,74349
300875,57913
300875,49932
300875,92754
300875,92883
300875,94665
300875,94666
300875,97595
300875,84375
300875,91308
300875,87900
300875,253747
300875,439313
300875,425637
300875,480026
300875,480242
300875,453412
300875,453481
300875,488950
300875,490218
300875,490234
300875,492777
300875,443442
300875,443782
300875,157837
300875,162376
300875,170577
300875,170719
300875,167264
300875,186159
300875,187197
300875,189868
300875,146816
300875,154202
300875,498609
300875,504810
300875,556243
300875,556245
300875,535266
300875,128774
300875,230890
300875,226040
300875,216883
300875,133447
300875,16924
300875,111407
300875,114364
300875,102060
300875,517590
300875,120984
300875,552717
300875,548376
300875,1072699
300875,100899
300875,217484
300877,467933
300877,521259
300877,502725
300877,355271
300877,216432
300877,576865
300877,445574
300877,568989
300877,1008461
300877,413157
300879,97984
300879,239847
300879,187251
300879,122295
300879,1052589
300879,46694
300879,29985
300879,112125
300879,200715
300880,41441
300880,17546
300888,7891
300889,432817
300889,432818
300889,460887
300889,519712
300889,189809
300889,544468
300889,31058
300889,252137
300889,444127
300893,124341
300893,19097
300895,49609
300895,565593
300896,19492
300898,19707
300900,466638
300900,497694
300900,24548
300900,476633
300900,426379
300900,1003499
300902,20100
300903,502903
300903,130150
300906,70799
300906,70800
300906,70803
300906,58106
300906,58747
300906,58748
300906,60001
300906,60043
300906,60049
300906,60050
300906,60064
300906,60495
300906,60527
300906,61115
300906,61313
300906,61320
300906,96451
300906,97484
300906,83020
300906,88972
300906,89135
300906,434720
300906,259061
300906,490179
300906,528068
300906,531387
300906,156452
300906,160771
300906,160773
300906,160774
300906,161574
300906,163427
300906,192196
300906,168913
300906,170113
300906,170268
300906,170411
300906,166604
300906,242320
300906,242324
300906,241155
300906,241264
300906,241457
300906,155864
300906,155874
300906,155891
300906,155892
300906,230323
300906,411682
300906,132258
300906,202323
300906,202341
300906,204374
300906,204670
300906,204729
300906,204798
300906,204900
300906,205057
300906,205063
300906,205139
300906,205140
300906,106443
300906,185397
300906,185362
300906,525010
300906,129829
300906,444102
300908,20579
300914,200090
300914,21388
300915,22062
300916,24865
300918,22063
300919,185309
300919,40798
300919,40807
300919,230920
300919,301062
300920,51340
300920,265957
300920,42843
300922,50372
300922,46264
300922,22302
300928,23072
300932,478167
300932,25888
300933,23645
300934,23729
300938,541891
300939,91307
300939,217059
300940,24532
300941,24533
300942,24538
300950,546817
300950,546893
300950,555289
300950,128428
300952,487869
300952,178650
300952,46348
300954,49691
300954,25792
300955,25806
300958,45801
300962,50910
300962,555979
300962,555980
300963,26859
300963,26860
300968,102744
300969,86074
300969,44857
300969,27219
300971,27385
300973,27660
300973,1058131
300975,501683
300981,74206
300981,480955
300981,190727
300981,500052
300981,501151
300981,207699
300981,227114
300981,30385
300984,245680
300984,445799
300984,104548
300986,57232
300986,96337
300986,246316
300986,249989
300986,185394
300986,508018
300986,418605
300986,30140
300986,81395
300987,30954
300988,30736
300988,30737
300988,212772
300990,30746
300992,31074
300992,1061461
300992,1061462
300993,425837
300993,31082
300995,31275
300998,55546
300998,98047
300998,433147
300998,425932
300998,531889
300998,266647
300998,190997
300998,177575
300998,536167
300998,31598
300999,555908
300999,529861
300999,183237
300999,578206
300999,265638
300999,61871
301000,43076
301000,221034
301002,32420
301003,32422
301004,32423
301006,51186
301006,84295
301006,87129
301006,494158
301006,501001
301006,209027
301006,1073814
301007,32670
301008,39149
301008,41283
301008,450279
301008,9439
301008,120320
301009,33174
301010,94195
301010,81213
301010,33176
301010,563702
301013,20955
301015,184979
301016,57505
301016,256312
301017,100982
301020,144084
301020,139424
301020,141130
301020,141195
301020,141196
301020,141275
301020,117605
301022,41292
301025,46607
301028,90710
301029,490931
301029,523115
301029,523116
301029,234728
301030,36543
301031,36563
301031,1002325
301033,83871
301033,148821
301033,547353
301033,139469
301033,38169
301033,38274
301033,41802
301035,38368
301036,38370
301037,523108
301037,548280
301037,38441
301039,58536
301039,424328
301039,265748
301039,38454
301039,234377
301040,38455
301041,192866
301041,184791
301041,38457
301041,41295
301041,212855
301041,301043
301041,50186
301046,74222
301046,93636
301046,468960
301046,493678
301046,1061683
301046,39088
301046,222462
301046,226863
301046,211943
301046,106463
301047,39109
301048,39157
301052,39702
301053,546248
301053,39720
301053,232190
301055,545164
301055,39735
301055,520382
301057,40795
301058,85523
301058,40807
301060,245136
301060,41297
301060,133272
301064,42814
301068,94153
301068,249861
301068,199533
301068,187451
301068,201778
301068,119626
301068,58235
301072,46191
301073,491765
301073,46405
301074,46754
301095,198535
301095,172366
301095,123744
301100,121235
301101,49721
301111,94013
301111,87078
301111,441613
301111,389845
301111,546925
301111,141319
301111,416731
301111,47151
301111,412840
301111,129646
301111,19020
301111,29018
301111,103715
301111,121471
301111,150101
301111,474673
301111,572191
301111,542003
301111,544045
301111,1055092
301135,50172
301136,446999
301136,531401
301136,231439
301136,569427
301136,569598
301136,539797
301137,50179
301137,444831
301137,231778
301137,110943
301139,50311
301143,92683
301143,95214
301143,1075154
301145,50790
301147,492341
301148,50805
301149,50806
301151,50808
301152,50809
301158,50833
301159,50837
301161,50839
301162,50840
301163,50841
301164,50842
301165,50843
301168,50846
301169,50847
301171,50849
301173,50850
301175,50851
301176,50852
301178,50854
301179,50855
301180,50856
301182,50861
301183,50862
301184,50864
301185,50865
301185,82246
301185,425839
301186,50867
301188,489197
301188,501669
301189,50871
301190,62247
301190,38467
301190,419338
301190,410986
301190,210531
301190,549734
301191,50879
301192,50880
301193,50882
301194,50883
301195,50884
301196,50885
301198,50887
301199,50888
301200,50892
301201,50893
301202,50894
301203,50906
301204,33474
301206,50915
301208,50918
301211,50921
301212,50922
301213,50923
301215,50927
301216,50928
301217,50929
301218,50930
301220,50881
301224,51184
301225,51185
301228,51339
301229,51395
301229,492769
301229,220100
301230,106971
301234,51599
301235,51600
301236,51619
301236,84417
301236,54450
301236,470766
301236,525979
301236,173508
301236,175026
301236,502250
301236,502288
301236,502292
301236,128710
301236,211503
301236,201793
301237,51616
301241,53022
301244,40602
301246,100953
301259,1043360
301260,457790
301260,186475
301260,29255
301260,32006
301260,32009
301260,542247
301260,1043360
301264,13241
301264,1002164
301264,1001900
301264,1002449
301265,59608
301265,17988
301268,185397
301273,100326
301274,48199
301274,14703
301275,161313
301275,192733
301275,192734
301275,150377
301275,42641
301275,44288
301275,32546
301289,57610
301296,51299
301298,528703
301298,183360
301300,249803
301300,555896
301300,495618
301301,246334
301301,407077
301308,81081
301310,146189
301310,148389
301310,1002213
301311,1002213
301312,81459
301313,82264
301318,455417
301325,551898
301325,417873
301325,179570
301325,210090
301326,85249
301327,74673
301327,489619
301327,241637
301327,242502
301327,178630
301327,182189
301327,230435
301327,233173
301327,225525
301327,227495
301327,200686
301327,565406
301327,190951
301327,1073144
301327,226850
301327,180307
301327,24767
301327,227494
301327,199631
301327,214721
301327,531334
301327,542281
301327,456981
301327,475497
301327,241068
301327,455421
301327,215996
301327,227480
301327,1057398
301327,184328
301327,181777
301327,541621
301327,90434
301327,259129
301327,1067851
301327,105755
301327,137782
301327,146305
301327,155115
301327,175429
301327,53270
301327,29416
301327,17929
301327,33417
301327,184350
301327,85370
301327,199526
301327,86392
301327,266230
301327,547122
301327,1080540
301327,558996
301327,563000
301327,1080530
301327,1080534
301327,570718
301336,87633
301337,87899
301337,462020
301337,462026
301337,566781
301340,1001053
301340,1000427
301340,1001048
301341,88368
301342,460595
301342,238422
301342,233615
301342,203398
301346,89586
301348,74221
301351,25786
301355,89871
301356,89888
301363,189015
301363,224617
301363,578518
301363,1087565
301369,93274
301369,109379
301371,92589
301378,92692
301378,117723
301382,92816
301385,93017
301386,93018
301387,93019
301388,93020
301390,93024
301393,93066
301398,93107
301403,93174
301405,248202
301405,439476
301405,439477
301405,439478
301405,440960
301405,455695
301405,455696
301405,455704
301405,455707
301405,455708
301405,455713
301405,455716
301405,455717
301405,455720
301405,455726
301405,455727
301405,455733
301405,455734
301405,455735
301405,455736
301405,455740
301405,455741
301405,455742
301405,455743
301405,455744
301405,455745
301405,455746
301405,455747
301405,455748
301405,455753
301405,455754
301405,455755
301405,455811
301405,177151
301405,153979
301405,560174
301405,123393
301405,26645
301408,88051
301411,1064643
301415,93483
301415,135755
301416,93492
301419,93519
301420,93523
301421,93526
301424,93534
301425,93535
301426,93593
301427,93594
301428,93595
301429,93596
301430,93597
301431,93600
301433,93605
301435,93626
301439,94395
301440,251843
301440,491574
301444,95734
301448,542003
301450,96116
301450,211562
301455,96127
301456,96129
301457,96131
301458,96137
301460,96139
301461,96141
301463,96143
301464,96145
301465,96146
301466,96147
301468,96149
301468,237573
301474,96288
301475,525321
301475,525323
301475,527892
301475,388046
301475,391043
301475,544405
301475,556318
